job_id,title,company,Industry,location,posting_date
8475,"CIRES/ NOAA Space Weather Prediction Center, Associate Scientist in Ionospheric Data Assimilation",ClickJobs.io,Microbiologist,"Boulder, CO",2024-01-14
8476,Senior Data Engineer,Jefferson Frank,Tool Grinder I,"City of London, England, United Kingdom",2024-01-17
8477,"Staff Machine Learning Engineer, Series A",Recruiting from Scratch,Programmer Engineering And Scientific,"Santa Monica, CA",2024-01-16
8478,Customer Service Representative/Data Analyst/Data Entry Clerk Full Time,Bluebeacontruckwash,Scanner,"London, Ontario, Canada",2024-01-14
8479,"Software Engineer, Machine Learning Infrastructure",Stripe,Software Engineer,"Chicago, IL",2024-01-14
8480,"Manager, Data Engineering (Python, AWS, Airflow, Snowflake) (Hybrid)",Jobs for Humanity,Manager Records Analysis,"Worcester, MA",2024-01-14
8481,RESEARCH DATA SPECIALIST III,Caltrans,Director Research,"San Luis Obispo County, CA",2024-01-15
8482,MEP Manager - Data Center - Reston,Turner Construction Company,Passenger Representative,"Reston, VA",2024-01-16
8483,Traveling Controls Project Manager - MSG - Data Centers,Turner Construction Company,Turner,"St Louis, MO",2024-01-17
8484,Lead Data Engineer,Jobs for Humanity,Maintenance Data Analyst,"Plano, TX",2024-01-14
8485,"Sr Internal Auditor, Data Analytics",Global Information Technology,Maintenance Data Analyst,"Chicago, IL",2024-01-14
8486,"Senior Data Scientist, Clinical Analytics (On-Site, Illinois Based)",BioSpace,Mathematician,"North Chicago, IL",2024-01-16
8487,Data Science Consultant III,Brooksource,Research Subject,"Charlotte, NC",2024-01-16
8488,"Sr Data Scientist, Computational Biology",NewLimit,Aquatic Biologist,"South San Francisco, CA",2024-01-15
8489,"Senior Data Engineer, Public Company",Recruiting from Scratch,Programmer-Analyst,"Milwaukee, WI",2024-01-14
8490,Database Administrator III with Security Clearance,ClearanceJobs,Data Base Administrator,"Rock Island, IL",2024-01-14
8491,"Staff DevOps Engineer- Data Platform, Hadoop",Zscaler,Loading-Machine Tool-Setter,"San Jose, CA",2024-01-16
8492,Sr. Data Systems Engineer,BioSpace,Data Base Administrator,"San Carlos, CA",2024-01-14
8493,"Data Analyst I, P2P, Procurement & Payment Services",Wake Forest University,Credit Authorizer,"Winston-Salem, NC",2024-01-14
8494,Audit Manager - Data/Tech (BSA/AML including Sanctions),Bank of America,Examiner,"Chicago, IL",2024-01-16
8495,Staff Data Scientist / Protein Design,Aether,Model,"Menlo Park, CA",2024-01-14
8496,Data Scientist,"Dynamis, Inc.",Biologist,"Huntsville, AL",2024-01-14
8497,"Construction Superintendent (Data Center-Mission Critical) in Mansfield, TX, USA",Energy Jobline,Assistant Construction Superintendent,"Mansfield, TX",2024-01-15
8498,"Associate Director, Data Integrity",Loyola University Chicago,Manager Forms Analysis,"Chicago, IL",2024-01-16
8499,"Senior Data Engineer, Data Engineering",PepsiCo,Value Engineer,"Plano, TX",2024-01-14
8500,"Lead Software Engineer, Full Stack (Enterprise Data)",Jobs for Humanity,Computer Programmer,"Fredericksburg, VA",2024-01-14
8501,"Senior Data Engineer, Public Company",Recruiting from Scratch,Systems Analyst,"Las Vegas, NV",2024-01-14
8502,Business Risk & Control – Data Loss Prevention Analyst,Russell Tobin,Data Entry Clerk,"New York, NY",2024-01-14
8503,Data Engineering Consultant,Inspire11,Software Engineer,"Minneapolis, MN",2024-01-14
8504,"Manager, Anti-Money Laundering (AML)",MNP,Manager Display,"Thunder Bay, Ontario, Canada",2024-01-14
8505,Database Technical Analyst 4-Support,Oracle,Systems Analyst,"Denver, CO",2024-01-14
8506,Cleared Data Scientist - Workforce Analytics,Guidehouse,Geophysicist,"Washington, DC",2024-01-16
8507,Senior ML Operations Engineer (two positions),Dice,Mechanical Research Engineer,"Piedmont, CA",2024-01-14
8508,Senior Data Engineer,Jobs for Humanity,Data Base Administrator,"Baltimore, MD",2024-01-14
8509,Analyst - Data Systems- Doggett Corporate- Houston,Doggett Equipment Services Group,Actuary,"Houston, TX",2024-01-15
8510,Data Scientist Lead - Property & Casualty Loss/Risk Modeling,USAA,Mathematician,"Tampa, FL",2024-01-16
8511,Sr. Data Scientist (Starlink Product),SpaceX,Chemist,"Hawthorne, CA",2024-01-14
8512,"Neighborhood Branch Leader - North Denver Metro, NMLS",Canvas Credit Union,Second,"Thornton, CO",2024-01-14
8513,Data Analyst/Scientist - Active TS/SCI Full Scope Poly,Cyrten,Form Builder,"Chantilly, VA",2024-01-16
8514,Data Ops Technical Lead,Seeing Machines,Solutions Operator,"Melbourne, Victoria, Australia",2024-01-14
8515,"Senior Analytics Developer, Product Data Domains",BBC,Color Developer,"Salford, England, United Kingdom",2024-01-15
8516,"Manager, Cyber Risk & Analysis (Machine Learning)",Jobs for Humanity,Manager Reports Analysis,"Atlanta, GA",2024-01-16
8517,Sr. Data Quality Analyst with Security Clearance,ClearanceJobs,Quality Assurance Analyst,"Washington, DC",2024-01-13
8518,Software Engineer III - Data Modernization,ClickJobs.io,Agricultural-Research Engineer,"Harrisburg, OH",2024-01-14
8519,Health Policy Data Analyst,Vanderbilt University Medical Center,Starter,Nashville Metropolitan Area,2024-01-14
8520,Senior Business Intelligence Engineer - Data Management Lab (Senior DMP),Jobs via eFinancialCareers,Loading-Machine Tool-Setter,"London, England, United Kingdom",2024-01-16
8521,HR Business Analyst (Data/Payroll),ProSearch,Operations-Research Analyst,"Providence, VA",2024-01-16
8522,Senior Data Engineer with Security Clearance,ClearanceJobs,Data Base Administrator,"Fort Gordon, GA",2024-01-14
8523,"Software Development Engineer, Data Center Systems",Amazon Web Services (AWS),Computer Operator,"Seattle, WA",2024-01-14
8524,"Superintendent - Data Center - Nashville, TN",Michael Page,Superintendent Local,"Nashville, TN",2024-01-14
8525,"Director, Ontology and Data Modeling",Jobs for Humanity,Manager Records Analysis,"Charlottesville, VA",2024-01-14
8526,Head of Data Center Economic Development,Google,Director Social,"Chicago, IL",2024-01-14
8527,Facilities and Data Center Technicians (Reston),GavinHeath,Safety Manager,"Reston, VA",2024-01-14
8528,"Manager, Cyber Risk & Analysis (Machine Learning)",ClickJobs.io,Director Educational Program,"Fredericksburg, VA",2024-01-14
8529,"Senior Staff Software Engineer, Data Persistence",Ridgeline,Layer,"New York, NY",2024-01-16
8530,"Assistant Professor, Data Visualization",University of South Florida,Instructor Physical,"St Petersburg, FL",2024-01-14
8531,"Staff Data Scientist, Business Analytics",Tesla,Geophysicist,"Fremont, CA",2024-01-16
8532,"Senior Manager, Ontology and Data Modeling",Dice,Supervisor Refining,"New York, NY",2024-01-17
8533,"Machine Learning - Compiler Engineer II, Annapurna Labs",Amazon Web Services (AWS),Tool Grinder Ii,"Cupertino, CA",2024-01-17
8534,Lead Data Engineer,Jobs for Humanity,Computer Operator,"Charlottesville, VA",2024-01-14
8535,Data Warehouse (ETL) Architect,"r2 Technologies, Inc.",Layer,"Dallas, TX",2024-01-16
8536,Technical Business Data Analyst,NR Consulting,Actuary,"Spring, TX",2024-01-15
8537,Senior Data Management Analyst (contract),Wells Fargo,Actuary,"Charlotte, NC",2024-01-15
8538,Casual RN's - Aged Care - THIRMLERE,Contract Care Recruitment,Nurse Supervisor,"Campbelltown, New South Wales, Australia",2024-01-14
8539,Senior Data Engineer,"Geo Owl - GIS, Geospatial, and UAS Experts",Computer Systems Hardware Analyst,"Fort Gordon, GA",2024-01-13
8540,Quantitative Data Engineer,Jobs for Humanity,Engineer Of System Development,"Hartford, CT",2024-01-16
8541,"Senior Data Engineer, Public Company",Recruiting from Scratch,Computer Programmer,"San Rafael, CA",2024-01-14
8542,Senior Data Analyst,Staff Financial Group,Political Scientist,"Roswell, GA",2024-01-16
8543,"Manager, Cyber Risk & Analysis (Machine Learning)",Jobs for Humanity,Manager Reports Analysis,"New York, NY",2024-01-16
8544,"Lead Data Engineer (Fintech team) (Bangkok based, relocation provided)",Agoda,Engine-Testing Supervisor,"San Diego, CA",2024-01-16
8545,"Manager, Data Engineering (Python, AWS, Airflow, Snowflake) (Hybrid)",Jobs for Humanity,Electrical-Installation Supervisor,"Providence, RI",2024-01-15
8546,"Principal Associate, Data Loss Prevention (DLP) Engineer",Capital One,Data Communications Analyst,"Chicago, IL",2024-01-14
8547,Research Data Specialist at Actalent,Health eCareers,Research Subject,"Atlanta, GA",2024-01-16
8548,Machine Learning Lead Software Engineer,ClickJobs.io,Electronics-Test Engineer,"Worthington, OH",2024-01-14
8549,Full-Time Faculty Position in Operations / Data Analysis,Trinity Western University,Instructor Sports,"Langley, British Columbia, Canada",2024-01-16
8550,Configuration / Data / Records Manager,"PeopleTec, Inc.",Chief Engineer,"Huntsville, AL",2024-01-15
8551,Data Analyst/Engineer,Ranger Technical Resources,Data Entry Clerk,"Palm Beach County, FL",2024-01-14
8552,"Staff Machine Learning Engineer, Series A",Recruiting from Scratch,Programmer Engineering And Scientific,"Mesa, AZ",2024-01-16
8553,Master Data Analyst I-II,Hyster-Yale Group,Data Entry Clerk,"Berea, KY",2024-01-14
8554,Senior Data Analyst,Robert Half,Tumor Registrar,"Minneapolis, MN",2024-01-14
8555,"Staff Machine Learning Engineer, Series A",Recruiting from Scratch,Computer Programmer,"Detroit, MI",2024-01-14
8556,Consumer Operations Business Execution Sr. Lead- Issue and Exam Data and Analytics,Wells Fargo,Research Subject,"West Des Moines, IA",2024-01-16
8557,"Data Domain Architect Lead, Workforce Planning",ClickJobs.io,Guide,"Edgemoor, DE",2024-01-14
8558,Data Architect - NextGen QMS,BioSpace,Architect,"Indianapolis, IN",2024-01-14
8559,Principal Data Scientist,Intuit,Geophysicist,"Mountain View, CA",2024-01-16
8560,"Sr. ML Infrastructure Software Engineer, Autopilot AI & Tesla Bot",Tesla,Loading-Machine Tool-Setter,"Palo Alto, CA",2024-01-16
8561,MDOT Transportation Planner 9-P11 (Pavement Condition Data Planner) - Planning,State of Michigan,Scheduler,"Lansing, MI",2024-01-14
8562,Database Programmer Analyst Consultant,"i-Mazing Solutions, Inc.",Economist,"Norfolk, VA",2024-01-14
8563,Senior Planning Manager (Data Center Construction),Equinix,Superintendent Track,"Redwood City, CA",2024-01-16
8564,Medical Technologist or MLT,Mount Carmel Health System,Medical-Laboratory Technician,"Columbus, OH",2024-01-14
8565,Regional Configuration Management/Data Management (CM/DM) Liaison,CACI International Inc,Configuration Management Analyst,"Beale Air Force Base, CA",2024-01-15
8566,Senior Software Engineer - Machine Learning,Roku Inc.,Agricultural-Research Engineer,"Manchester, England, United Kingdom",2024-01-14
8567,"Global Logistics Manager, Amazon Dedicated Cloud (ADC) Data Center Operations",Amazon Web Services (AWS),Logistics Engineer,"Herndon, VA",2024-01-16
8568,Lead Data Engineer,Jobs for Humanity,Computer Systems Hardware Analyst,"Charlottesville, VA",2024-01-14
8569,Datacenter Team Lead ( 7pm -5:30 am Thurs Sun),DB Schenker,Process Server,"Lockbourne, OH",2024-01-14
8570,"Senior Manager, Ontology and Data Modeling",Jobs for Humanity,Manager Benefits,"Scranton, PA",2024-01-14
8571,"ONSITE: Hiring GCP Data Engineer Google Cloud Platform, DALLAS, TX","Conch Technologies, Inc",Maintenance Data Analyst,"Dallas, TX",2024-01-14
8572,Data Steward - Research Analysis Spec Sr,State of Minnesota,Data Communications Analyst,"Hibbing, MN",2024-01-14
8573,Senior Data Integration Engineer,Synechron,Systems Analyst,"Montreal, Quebec, Canada",2024-01-14
8574,Senior Data Scientist,Ringside Talent,Chemist,"Columbus, OH",2024-01-14
8575,Data Scientist II-Audience Team,The Trade Desk,Geophysicist,"San Jose, CA",2024-01-16
8576,Senior MLOps Engineer,Recruiting from Scratch,Value Engineer,"Kentwood, MI",2024-01-14
8577,"Manager, Data Scientist - Compliance Risk",Capital One,Director Educational Program,"McLean, VA",2024-01-14
8578,Architect - Data Engineering,Credera,Value Engineer,"Denver, CO",2024-01-14
8579,Senior Data Analyst (On-site),"HEPCO, Inc.",Data Entry Clerk,"New York, NY",2024-01-14
8580,Senior Data Engineer,Medidata Solutions,Loading-Machine Tool-Setter,"New York, United States",2024-01-16
8581,"Manager, Data Engineering",Jobs for Humanity,Chief Engineer,"Salisbury, MD",2024-01-15
8582,"Senior Manager, Privacy and Data Ethics",BioSpace,Supervisor Mapping,"Foster City, CA",2024-01-17
8583,Databricks Engineer with Pyspark & Python Exp---USA,Zortech Solutions,Standards Engineer,"Iselin, NJ",2024-01-14
8584,Senior Data Scientist,BIC,Agricultural-Research Engineer,"Shelton, CT",2024-01-14
8585,Outcomes Data Manager Little Learners,"TVCCA - Thames Valley Council for Community Action, Inc.",Director Education,"Norwich, CT",2024-01-14
8586,Audit Manager - Data/Tech (BSA/AML including Sanctions),Bank of America,Accountant Systems,"Newark, DE",2024-01-15
8587,Senior Data Scientist -remote,tekHouse,Agricultural-Research Engineer,"San Diego, CA",2024-01-14
8588,"Sr. Manager, Engineering - ML Operations (Remote - Dallas, TX)",Gap Inc.,Supervisor Matrix,"San Francisco, CA",2024-01-17
8589,Onsite Work - Need DATA ENGINEERING ARCHITECT in Houston TX,Steneral Consulting,Airport Engineer,"Houston, TX",2024-01-15
8590,Senior Data Scientist,BioSpace,Agricultural-Research Engineer,"Leonia, NJ",2024-01-14
8591,Preconstruction Estimator - Data Center Construction,Turner & Townsend,Change Person,"Fort Wayne, IN",2024-01-14
8592,"(USA) Senior, Data Scientist",Walmart,Mathematician,"Reston, VA",2024-01-16
8593,Data Scientist,Motion Recruitment,Geophysicist,"Tysons Corner, VA",2024-01-16
8594,"Data Science Manager, Growth",Coinbase,Reader,"Boston, MA",2024-01-16
8595,Casual Service Person - Kamloops,Transdev Canada,Cleaner,"Kamloops, British Columbia, Canada",2024-01-14
8596,"Heimleitung / Einrichtungsleitung (m/w/d) in Nuremberg, Deutschland",Energy Jobline,Manager Display,"Nuremberg, PA",2024-01-14
8597,"Sr. Staff Engineer, Datapath Design, High-Speed IO Design",SK hynix America,Controls Designer,"Sacramento, CA",2024-01-14
8598,SAP Plant Maintenance Data Specialist,Intellectt Inc,Utility Worker,"Chicago, IL",2024-01-14
8599,Information/Data Architect,Wise Skulls,Architect,"Collegeville, PA",2024-01-12
8600,"Mgr, Data Engineering",PharmiWeb.jobs: Global Life Science Jobs,Chief Engineer,"Bridgewater, CT",2024-01-15
8601,Dataflow Sustainment Engineer Level 2 with Security Clearance,ClearanceJobs,Value Engineer,"Annapolis Junction, MD",2024-01-14
8602,Retail Store Manager - Kamloops BC,Canna Cabana,Complaint Evaluation Supervisor,"Kamloops, British Columbia, Canada",2024-01-15
8603,Big Data BSA(Business System Analyst),Wise Skulls,Actuary,"Cary, NC",2024-01-15
8604,"Staff Machine Learning Engineer, Series A",Recruiting from Scratch,Programmer Engineering And Scientific,"Salt Lake City, UT",2024-01-16
8605,Senior MLOps Engineer,Recruiting from Scratch,Value Engineer,"Vancouver, British Columbia, Canada",2024-01-14
8606,"Data Center Field Operations Manager, Dojo",Tesla,Field Contractor,"Palo Alto, CA",2024-01-14
8607,Clinical Data Supervisor,"TSR Consulting Services, Inc.",Preparation Supervisor,"Naples, FL",2024-01-14
8608,Senior Database Administrator (Onsite),Raytheon,Data Base Administrator,"Sterling, VA",2024-01-14
8609,MT/MLS,Fusion Medical Staffing,Medical Technologist,"Stafford Springs, CT",2024-01-14
8610,Data Analytics and Investigations Attorney,BCG Attorney Search,Membership Solicitor,"Los Angeles, CA",2024-01-16
8611,"Senior Manager, Machine Learning Engineering",Jobs for Humanity,Supervisor Pipelines,"Philadelphia, PA",2024-01-17
8612,"Staff Data Engineer (Bangkok based, relocation provided)",Agoda,Computer Systems Hardware Analyst,"Manchester, England, United Kingdom",2024-01-14
8613,Medical Laboratory Scientist/MLT (Full-Time and Part-Time Available),UPMC,Biologist,"Pittsburgh, PA",2024-01-12
8614,Principal Data Engineer,Anson McCade,Agricultural-Research Engineer,"Belfast, Northern Ireland, United Kingdom",2024-01-14
8615,Principal Machine Learning Engineer (WildFire),Palo Alto Networks,Systems Analyst,"Santa Clara, CA",2024-01-14
8616,F&B Teamleader - Breakfast (Full Time) - InterContinental Perth,IHG Hotels & Resorts,Finer,"Perth, Western Australia, Australia",2024-01-16
8617,Medical Technologist/MLT/POC (Full-time Night Shift + Bonus),"Emerus Holdings, Inc.",Biologist,"Pittsburgh, PA",2024-01-14
8618,"Manager, Data Loss Prevention (DLP) Engineer (Symantec)",Jobs for Humanity,Architect,"Peoria, IL",2024-01-14
8619,Senior Data Analyst,University of Plymouth,Actuary,Greater Plymouth Area,2024-01-15
8620,Contractor - Epic Clarity Data Analyst,Deloitte,Data Entry Clerk,"Michigan, United States",2024-01-14
8621,Senior Data Manager,WMJobs,Supervisor Telephone Information,"Birmingham, England, United Kingdom",2024-01-14
8622,"Sr. Data Scientist, tip-of-spear ML/AI work - FS Poly with Security Clearance",ClearanceJobs,Microbiologist,"Fort Meade, MD",2024-01-14
8623,Senior Data Analyst,North East Medical Services,Data Communications Analyst,"Daly City, CA",2024-01-14
8624,"Manager Engineering, Data Infrastructure",ACV Auctions,Airport Engineer,"Atlanta, GA",2024-01-15
8625,Optimization Machine Learning Postdoctoral Researcher,Berkeley Lab,Plant Pathologist,"Berkeley, CA",2024-01-16
8626,DevOps Engineer Senior Specialist [NTT DATA],CareerBeacon,Computer Operator,"Victoria, IL",2024-01-14
8627,"Senior Manager, Data Engineering",Jobs for Humanity,Architect,"Fredericksburg, VA",2024-01-14
8628,Medical Technologist/ MLT - Full Time *Sign On*,Mercy,Medical-Service Technician,"Ardmore, OK",2024-01-14
8629,Medical Laboratory Scientist MLS-MT-Incentive Eligible,"St. Luke's Duluth, MN",Chemist,"Duluth, MN",2024-01-14
8630,Lead Data Scientist,Steneral Consulting,Second,"Houston, TX",2024-01-14
8631,Audit Manager - Data/Tech (BSA/AML including Sanctions),Bank of America,Examiner,"San Jose, CA",2024-01-16
8632,Commercial Data Analyst,MSA Data Analytics Ltd,Data Entry Clerk,"Leicestershire, England, United Kingdom",2024-01-14
8633,Clinical Research Data Specialist I at University of Southern California,Health eCareers,Radiologist,"Los Angeles, CA",2024-01-14
8634,Senior Data Protection Compliance Officer,Centrepoint,Equal Opportunity Officer,"Whitechapel, England, United Kingdom",2024-01-16
8635,Research Data Management Specialist 4 - Surgery,Penn State University,Director Research,"Hershey, PA",2024-01-15
8636,"Audit Manager, Data Privacy/Protection Risk Management",ACCA Careers,Supervisor Paper Testing,"Chicago, IL",2024-01-17
8637,Lead Data Scientist,Dunelm,Tumor Registrar,"Harrow, England, United Kingdom",2024-01-14
8638,"Operations Supervisor, MLT III | $10k bonus!",Interior Health Authority,Manager Stage,"Grand Forks, British Columbia, Canada",2024-01-14
8639,Administrative Coordinator - Agency Operations and Data Processing,AssuredPartners,Trust Operations Assistant,"Plano, TX",2024-01-14
8640,Senior Marketing Data Operations Specialist,Baker Tilly US,Starter,"Milwaukee, WI",2024-01-14
8641,"Distinguished Engineer, Card Tech Data (Remote-Elligble)",Jobs for Humanity,Data Communications Technician,"Plano, TX",2024-01-15
8642,"Senior Specialist, Lead Database Programmer - Clinical Database Services",Merck,Data Base Administrator,"Rahway, NJ",2024-01-14
8643,"Computational Research Scientist I or II, Physiological Data Modeling (Hybrid)",The Henry M. Jackson Foundation for the Advancement of Military Medicine,Biologist,"Frederick, MD",2024-01-14
8644,Senior BI Technical Data Analyst,Huber Engineered Materials,Actuary,"Atlanta, GA",2024-01-15
8645,Informatica Master Data Management Developer III,L.A. Care Health Plan,Supervisor Maintenance,"Los Angeles, CA",2024-01-14
8646,Senior Database Manager | TS/SCI,Connect Talent Solutions,Supervisor Pipelines,"Springfield, IL",2024-01-17
8647,Sr. IT Database Administrator,AP Recruiters & Associates,Data Base Administrator,"Juno Beach, FL",2024-01-14
8648,Senior Data Scientist,X4 Group,Mathematician,"Houston, TX",2024-01-16
8649,Data Center Technical Operations Engineer,TekWissen ®,Operating Engineer,"Chantilly, VA",2024-01-14
8650,Data Security Analyst - Senior with Security Clearance,ClearanceJobs,Data Entry Clerk,"Fort Gordon, GA",2024-01-14
8651,Senior Planning Manager (Data Center Construction),Equinix,Superintendent Track,"Denver, CO",2024-01-16
8652,Senior Data Engineer,"National Aerospace Solutions, LLC",Agricultural-Research Engineer,"Tullahoma, TN",2024-01-14
8653,"Senior Manager, Ontology and Data Modeling",Jobs for Humanity,Manager Compensation,"Atlantic City, NJ",2024-01-14
8654,Datacenter Technician,Infotree Global Solutions,Handle Assembler,"Chandler, AZ",2024-01-16
8655,"Supply Chain Analyst IV, Materials and Data Management (On-Call / Onsite)",Kaiser Permanente,Management Analyst,"Santa Clara, CA",2024-01-14
8656,Assistant or Associate Professor - Computer Science AI / Machine Learning,San Jose State University,Set-Key Driver,"San Jose, CA",2024-01-14
8657,"Staff Machine Learning Engineer, Series A",Recruiting from Scratch,Programmer Engineering And Scientific,"Stanford, CA",2024-01-16
8658,"Manager, Consumer BI and Data Operations",BioSpace,Director Television,"North Chicago, IL",2024-01-15
8659,"Manager, Data Products",Mondelēz International,Quality Assurance Monitor,"Chicago, IL",2024-01-16
8660,Senior Data Engineer,Verisk,Loading-Machine Tool-Setter,"Jersey City, NJ",2024-01-16
8661,Regional Data Forensics Investigator,ClickJobs.io,Legal Investigator,"Somerset, KY",2024-01-16
8662,Benefits Data Team Lead,Stantec,Supervisor Identification And Communications,"Denver, CO",2024-01-16
8663,Senior MLOps Engineer,Recruiting from Scratch,Value Engineer,"Hudson, NH",2024-01-14
8664,"Distinguished Engineer, Card Tech Data (Remote-Elligble)",Jobs for Humanity,Data Communications Technician,"Philadelphia, PA",2024-01-15
8665,"(USA) Senior, Data Engineer",Walmart,Maintenance Data Analyst,"Dallas, TX",2024-01-14
8666,Database Administrator III,Russell Tobin,Data Base Administrator,"Atlanta, GA",2024-01-14
8667,"Manager, Data Analytics",The Walt Disney Company,Manager Forms Analysis,"Burbank, CA",2024-01-16
8668,"Lead Data Engineer (Fintech team) (Bangkok based, relocation provided)",Agoda,Supervisor Pipelines,"Edinburgh, Scotland, United Kingdom",2024-01-17
8669,Senior UX/UI Product Designer AI/ML Data Product,Dice,Art Director,"San Francisco, CA",2024-01-14
8670,Lead Data Engineer (FinOps),Jobs for Humanity,Computer Operator,"New York County, NY",2024-01-14
8671,"Distinguished Engineer, Card Tech Data (Remote-Elligble)",Jobs for Humanity,Value Engineer,"Plainfield, IL",2024-01-14
8672,Clinical Laboratory Technologist/Scientist - CLT/CLS/MLS,Mayo Clinic,Biologist,"Rochester, MN",2024-01-14
8673,"Senior Manager, Ontology and Data Modeling",Jobs for Humanity,Supervisor Mapping,"Richmond, VA",2024-01-17
8674,"Staff Data Scientist, Financial Strategy",Stripe,Geophysicist,"Chicago, IL",2024-01-16
8675,"Sr. Associate, Project Manager (Data Management)",Capital One,Producer,"Plano, TX",2024-01-14
8676,Sr. Data Scientist,LaSalle Network,Biologist,"Chicago, IL",2024-01-14
8677,Senior Data Scientist,Harnham,Mathematician,"Manchester, England, United Kingdom",2024-01-16
8678,Data Center Foreman - Fiber & Copper (Travel),Network Connex,Guide Plant,"Mesa, AZ",2024-01-16
8679,Machine Learning & Artificial Intelligence Architect,Advantage Solutions,Architect,"Chicago, IL",2024-01-12
8680,Scheduling Advisor - PEIMS and Data Services,Irving ISD,Scheduler,"Irving, TX",2024-01-14
8681,"Senior Data Scientist, Product Growth",Jerry,Chemist,"Tampa, FL",2024-01-14
8682,Clinical Data Manager II,University of Rochester,Investigator,"Medicine, NE",2024-01-16
8683,"(USA) Senior Manager, Data Science",Walmart,Director Stage,"Sunnyvale, CA",2024-01-14
8684,Data Steward - Research Analysis Spec Sr,State of Minnesota,Maintenance Data Analyst,"Duluth, MN",2024-01-14
8685,Senior MLOps Engineer,Recruiting from Scratch,Value Engineer,"Memphis, TN",2024-01-14
8686,Business Data Analyst II,DHL Supply Chain,Quality Assurance Analyst,"Memphis, TN",2024-01-13
8687,Sr. Software Engineer - Air Combat Datalinks (Onsite),Collins Aerospace,Cargo Checker,"Cedar Rapids, IA",2024-01-14
8688,"Volunteer: M4MLA Station Set-Up: Volunteer Check In, Registration, T-Shirts/Goody Bags, Food/Beverage, Vendors",Aplastic Anemia & MDS International Foundation,Registration Clerk,"Long Beach, CA",2024-01-14
8689,Senior data manager,bp,Range Manager,Greater Houston,2024-01-13
8690,"Senior Manager, Machine Learning Engineering",Jobs for Humanity,Supervisor Pipelines,"Richmond, VA",2024-01-17
8691,"Associate Manager, IT, Financial, Pricing & People Data Owner, Kohler Energy",Kohler Co.,Gas Inspector,"Kohler, WI",2024-01-16
8692,"Lead Data Analyst – Marketing Strategy & Analytics (Bangkok-based, relocation provided)",Agoda,Data Communications Technician,"Miami, FL",2024-01-15
8693,Sr Data Engineer,PepsiCo,Data Base Administrator,"Plano, TX",2024-01-14
8694,"Staff Machine Learning Engineer, Series A",Recruiting from Scratch,Job Development Specialist,"Columbus, OH",2024-01-14
8695,Senior MLOps Engineer,Recruiting from Scratch,Deck Engineer,"Stanford, CA",2024-01-15
8696,Data Software Engineer,Jobs for Humanity,Tool-And-Die Supervisor,"Hartford, CT",2024-01-17
8697,Medical Technologist/ MLT - PRN,Mercy,Cytotechnologist,"Ada, OK",2024-01-15
8698,"Data Scientist, Tiktok Ads-Vertical Solutions",ByteDance,Geophysicist,"Mountain View, CA",2024-01-16
8699,UPMC Hamot Medical Laboratory Scientist (MLS) & Medical Lab Technician (MLT) - Multiple Opportunities,UPMC,Development Mechanic,"Erie, PA",2024-01-14
8700,"Senior Data Engineer, Public Company",Recruiting from Scratch,Agricultural-Research Engineer,"Fairfield, CT",2024-01-14
8701,Senior MLOps Engineer,Recruiting from Scratch,Photographic Engineer,"Torrance, CA",2024-01-16
8702,"Biostatistician II, Biostatistics and Data Science",Atrium Health Wake Forest Baptist,Data Communications Analyst,"Winston-Salem, NC",2024-01-14
8703,Data Architect,Allied OneSource,Modeler,"St Louis, MO",2024-01-14
8704,"Manager, Data Science, Cloud Operations Products",Atlassian,Manager Stage,"New York, NY",2024-01-14
8705,"Assistant or Associate Professor, Department of Mathematics - Data Science",The Ohio State University,Teacher,"Columbus, OH",2024-01-14
8706,"Senior Data Engineer, Public Company",Recruiting from Scratch,Data Base Administrator,"Evanston, IL",2024-01-14
8707,Configuration/Data Management Analyst,COLSA,Actuary,"San Antonio, TX",2024-01-15
8708,Master Data Management Consultancy,Inter-American Development Bank,Second,"Washington, DC",2024-01-14
8709,"Nurse Practitioner or Physician Assistant - Housecalls - Craven and Pamlico Counties, NC",Optum,Psychiatric Aide,"New Bern, NC",2024-01-13
8710,"Senior Datacenter Product Development Engineer, Server",NVIDIA,Bar Attendant,"Santa Clara, CA",2024-01-14
8711,Frontline Data Steward,Umpqua Bank,Steward/Stewardess,"Seattle, WA",2024-01-14
8712,"Sr Bus Analyst I Data,Rept&Vis",H-E-B,Systems Analyst,"San Antonio, TX",2024-01-14
8713,Principal Mechanical Engineer (Data Centres),Hydrock,Aeronautical-Design Engineer,"Plympton, England, United Kingdom",2024-01-14
8714,"Data Manager, Youth Mental Health",NYC Department of Health and Mental Hygiene,Director Research,"Queens, NY",2024-01-15
8715,Medical Laboratory Scientist (MLS/MT),Altru Health System,Biologist,"Grand Forks, ND",2024-01-14
8716,"Sr. Analyst, (ESG) Data Management",Herbalife,Actuary,"Los Angeles, CA",2024-01-15
8717,Senior Data Scientist,Vertiv,Biochemist,"Westerville, OH",2024-01-15
8718,Data Management Analyst - Anesthesiology,The University of Texas Health Science Center at Houston (UTHealth Houston),Actuary,"Houston, TX",2024-01-15
8719,Database Engineer Lead - Top Secret Clearance,"Chickasaw Nation Industries, Inc.",Data Base Administrator,"Tampa, FL",2024-01-14
8720,Customer Service Representative/Data Analyst/Data Entry Clerk Full Time,Bluebeacontruckwash,Contact Clerk,"Lavaltrie, Quebec, Canada",2024-01-14
